13416949	35.146.56.170	40343	70.164.131.185	80	reply	username:ftgwp
13416979	225.95.148.6	22684	58.162.68.79	80	request	cookie:znrzqfi
13417060	145.249.180.172	5293	181.221.174.228	80	request	cookie:ujqyncv
13417103	202.134.155.208	36783	229.72.250.24	80	reply	username:dtzrggjh
13417196	55.111.170.2	42193	245.53.87.78	80	reply	username:klalcuk
13417198	76.14.113.18	10563	212.208.145.95	80	request	cookie:vhyuvfd
13417361	141.70.67.231	3778	18.8.146.171	80	reply	username:jpfblii
13417409	132.57.118.180	43026	86.97.247.181	80	reply	username:zjady
13417431	69.130.14.38	34814	240.161.108.65	80	reply	username:wefxpfo
13417456	253.94.45.192	23186	20.157.219.231	80	request	cookie:exlif
13417496	61.29.4.44	30018	58.111.6.33	80	request	cookie:bonaykiqh
13417543	248.32.121.68	31979	4.235.107.200	80	reply	username:ubzsrkvll
13417573	163.240.58.91	26818	155.254.90.185	80	request	cookie:edftweqkzk
13417597	164.85.76.251	5503	182.223.45.69	80	request	cookie:cobwqbxq
13417636	218.188.47.156	5106	245.250.207.221	80	request	cookie:rbfhrngr
13417644	237.136.167.176	36680	233.246.7.123	80	reply	username:fogrm
13417713	150.146.136.220	41452	69.11.223.9	80	reply	username:fslcb
13417853	139.37.199.165	5775	99.226.140.191	80	request	cookie:syfdimsnd
13417977	86.226.98.211	60121	119.36.66.252	80	request	cookie:bfhoziiqaq
13418063	52.81.151.31	52917	112.224.220.180	80	request	cookie:sffxm
13418085	187.216.82.82	17209	6.17.53.0	80	reply	username:cxoxkoib
13418101	73.10.142.101	59813	16.176.181.24	80	reply	username:iwplx
13418143	92.130.25.157	56387	50.182.47.213	80	request	cookie:wsakz
13418235	159.63.155.216	43350	189.171.54.104	80	reply	username:nqvkqoo
13418337	21.171.21.6	59307	68.194.187.221	80	request	cookie:yebexra
13418438	212.105.192.117	28659	142.120.51.137	80	reply	username:irzwuv
13418447	109.76.166.182	19244	31.190.180.11	80	request	cookie:beaefktxsh
13418489	153.42.23.139	14380	233.186.140.181	80	request	cookie:giota
13418626	153.42.23.139	16680	92.217.112.91	80	request	cookie:njijv
13418713	139.37.199.165	12294	252.6.7.148	80	request	cookie:hlwbuuq
13418774	9.224.12.119	10263	175.123.214.220	80	reply	username:kcvxavx
