13416918	22.141.173.205	55581	27.125.184.124	80	request	cookie:kwmbdtdld
13417090	254.133.36.19	51028	137.4.122.112	80	request	cookie:cclaaqa
13417140	14.84.17.174	33895	177.226.158.39	80	request	cookie:akawow
13417159	255.145.160.123	61014	195.164.139.70	80	request	cookie:qhqesu
13417241	238.59.18.177	36846	168.32.50.239	80	reply	username:thgeqxnv
13417391	86.196.52.153	59998	75.192.73.217	80	request	cookie:yksxuqjnti
13417391	148.186.36.29	58845	205.44.110.49	80	request	cookie:ynxwitks
13417393	148.186.36.29	58845	205.44.110.49	80	reply	username:kzbiifiqlp
13417397	11.155.237.10	10273	136.167.56.76	80	request	cookie:lxabasth
13417495	186.43.188.15	49989	195.236.252.127	80	reply	username:dbezc
13417509	134.190.201.54	26595	122.72.222.194	80	request	cookie:bonaykiqh
13417536	14.6.135.245	5473	84.116.39.213	80	request	cookie:vvlfy
13417540	248.32.121.68	31979	4.235.107.200	80	request	cookie:wkkye
13417557	253.242.41.186	61948	237.193.237.229	80	request	cookie:hqdlorqhj
13417624	22.141.173.205	15357	70.128.254.61	80	request	cookie:icxqxfpw
13417648	250.221.120.145	59267	23.130.116.187	80	reply	username:xhrwyojkvo
13417764	117.91.141.19	3296	228.231.21.42	80	request	cookie:xttxdv
13417795	21.82.105.219	64367	44.153.133.166	80	request	cookie:bexbamszo
13417948	215.228.227.233	41758	5.15.127.140	80	reply	username:ixjgpbgunx
13417999	139.37.199.165	44121	32.126.224.39	80	reply	username:geewihhtzf
13418072	153.42.23.139	47154	91.56.154.223	80	reply	username:gyfxwyr
13418153	137.179.153.58	44941	153.232.204.3	80	request	cookie:hgpgjdr
13418236	70.11.141.155	47382	161.234.213.201	80	request	cookie:lhicqhobu
13418344	73.162.195.66	65202	126.141.48.181	80	reply	username:fbvqpeb
13418442	215.228.227.233	14081	172.182.25.100	80	reply	username:iarlpoy
13418529	139.37.199.165	25383	144.214.66.229	80	request	cookie:ohatvgdag
13418674	248.120.146.144	60093	212.42.159.232	80	request	cookie:cdhjeqdpf
13418700	149.113.68.115	55935	57.140.93.100	80	request	cookie:mlyirkb
13418790	156.133.97.104	14770	235.47.92.103	80	reply	username:diqagyee
13418810	243.129.159.16	48374	62.62.41.78	80	request	cookie:vvlfy
13418829	213.220.28.171	16534	133.128.217.210	80	request	cookie:iduqv
