13415346	92.126.192.54	7363	175.96.253.66	80	request	cookie:ggqwa
13415437	240.251.113.17	59000	236.225.41.251	80	reply	username:cnchw
13415456	46.181.181.65	14612	29.0.163.199	80	reply	username:jgwme
13415489	223.109.123.43	8188	196.224.211.99	80	request	cookie:ytejeq
13415552	139.37.199.165	16836	172.221.80.171	80	reply	username:irzwuv
13415669	253.104.111.68	59673	103.193.157.29	80	request	cookie:lxljoer
13415670	230.49.43.101	59009	29.158.188.82	80	request	cookie:oyxowlezw
13415714	135.131.85.148	36386	167.207.228.255	80	request	cookie:foueccke
13415750	67.149.132.217	3589	214.79.94.170	80	reply	username:etyyrk
13415757	218.42.198.239	6368	63.157.250.208	80	request	cookie:egswy
13415826	253.104.111.68	63759	57.8.85.152	80	reply	username:arceu
13415852	37.185.218.187	43677	45.91.93.195	80	reply	username:alfdudkr
13415906	163.209.191.93	12384	229.39.93.226	80	reply	username:tphrvz
13415951	242.240.135.181	4292	126.180.193.240	80	request	cookie:ulfdyyagjl
13416007	243.51.46.23	4605	108.138.174.195	80	request	cookie:yxxzb
13416017	65.83.88.229	48105	229.198.131.232	80	request	cookie:hlzkoi
13416027	29.132.231.110	52847	44.232.248.57	80	reply	username:lrqzdvbaty
13416048	228.4.85.51	27234	97.232.211.134	80	request	cookie:lcmkt
13416088	218.38.43.234	38120	144.243.43.128	80	reply	username:vframgrcp
13416127	160.250.239.91	11239	30.68.124.168	80	reply	username:huisckw
13416129	89.12.217.105	51790	6.49.82.224	80	request	cookie:bjlmcv
13416235	161.231.225.170	51376	18.82.216.241	80	reply	username:kjvpo
13416264	164.224.183.245	21478	24.243.9.245	80	reply	username:qzduj
13416304	202.134.155.208	60186	36.121.140.96	80	request	cookie:mrnwsugmss
13416522	166.100.23.208	43027	113.5.7.207	80	reply	username:ubzsrkvll
13416582	35.229.248.74	29756	232.198.164.199	80	reply	username:nkvfhi
13416620	65.107.199.216	51180	173.244.66.98	80	reply	username:opjtmhybdv
13416627	38.191.101.163	1421	39.29.109.78	80	reply	username:wzvsktrowa
13416634	98.149.170.170	40734	130.251.75.186	80	request	cookie:bdpywbdugh
13416661	163.47.52.19	43395	201.223.25.246	80	reply	username:nyewobpyn
13416684	128.101.243.219	16704	141.169.174.88	80	request	cookie:ipxboxhzgu
13416699	213.58.74.183	17842	124.97.140.115	80	request	cookie:ohatvgdag
13416720	132.57.118.180	54830	200.229.167.125	80	request	cookie:hugwsgy
13416761	132.57.118.180	39344	146.139.23.126	80	reply	username:bvdiehyf
13416995	249.215.243.93	12539	123.101.80.192	80	request	cookie:jxontvpz
13417110	63.239.216.103	45312	53.149.145.196	80	request	cookie:wuqdyrwsxu
13417118	170.78.152.87	53487	234.126.151.174	80	reply	username:ynlrqib
13417131	216.195.197.181	33986	118.189.212.146	80	request	cookie:ezkrgiij
13417464	202.134.155.208	20276	250.241.217.61	80	request	cookie:udehce
13417553	213.88.13.152	40591	233.120.94.235	80	request	cookie:rbfhrngr
13417583	127.79.234.246	54765	81.204.207.19	80	reply	username:ulvyyeisyp
13417648	250.221.120.145	59267	23.130.116.187	80	request	cookie:zjgeqdnz
13417663	92.130.25.157	29608	238.91.106.218	80	reply	username:hsroksbqrx
13417694	153.42.23.139	40445	51.69.188.185	80	request	cookie:inuzjmb
13417738	202.134.155.208	3120	72.10.253.34	80	reply	username:geewteeg
13417794	199.122.131.251	59773	29.186.216.195	80	reply	username:yeoefe
13417901	58.3.158.117	51217	103.181.34.138	80	request	cookie:ydvsrnq
13417906	202.134.155.208	8993	67.80.114.81	80	reply	username:fvvjytm
13417931	50.135.86.248	10263	99.213.5.243	80	request	cookie:znrzqfi
13418048	109.160.13.69	60783	134.140.143.24	80	reply	username:jyvujybp
13418107	62.50.41.153	14112	44.158.227.71	80	reply	username:qznrrx
13418305	205.16.255.212	25534	200.113.82.236	80	request	cookie:kwnhhkxy
13418354	52.249.94.127	23482	182.114.37.178	80	request	cookie:smfdtixqdg
13418430	211.243.252.52	33367	52.152.129.99	80	reply	username:vsean
13418453	236.39.137.29	10881	16.228.53.196	80	request	cookie:beidnluuyr
13418458	52.146.131.38	30702	192.131.235.93	80	reply	username:mlgzkyuu
13418467	128.159.122.81	26255	75.0.29.12	80	reply	username:ishrradltn
13418515	142.15.20.98	5755	101.100.155.48	80	request	cookie:hqxcaxe
13418515	117.253.118.73	58677	39.195.213.36	80	request	cookie:xavhnev
13418584	253.104.111.68	60940	188.57.75.126	80	request	cookie:czylgpb
13418690	112.199.179.45	35843	174.125.91.105	80	request	cookie:qwiwde
