13414736	85.42.11.144	21644	129.37.161.37	80	request	cookie:pifxgbd
13414741	132.57.118.180	9835	53.101.138.184	80	request	cookie:tvmgmazv
13414816	153.42.23.139	41035	252.139.121.45	80	request	cookie:cobwqbxq
13414868	25.140.71.159	53102	5.241.161.218	80	reply	username:abkls
13414981	139.37.199.165	35376	237.64.13.19	80	reply	username:fgzbtvjlyw
13415026	68.216.199.25	43184	117.5.30.96	80	request	cookie:mqyvlaww
13415088	186.67.63.158	39094	112.216.207.41	80	request	cookie:ewdonuxg
13415275	71.178.156.237	12834	14.8.255.161	80	request	cookie:zkowrrzil
13415294	58.102.187.251	5065	189.124.106.112	80	reply	username:sbplzbuxn
13415316	132.32.172.222	27581	119.67.35.72	80	reply	username:gyans
13415387	67.147.246.247	3175	139.17.188.244	80	reply	username:ygwvdpt
13415448	82.198.99.81	31484	35.91.124.124	80	reply	username:skqeevz
13415493	223.109.123.43	8188	196.224.211.99	80	reply	username:gtvvfl
13415504	144.127.134.85	1355	203.237.200.113	80	request	cookie:lrsfeqps
13415564	140.171.73.192	12048	107.219.188.104	80	reply	username:blldcasisd
13415685	32.9.41.191	51527	66.241.151.46	80	request	cookie:yksxuqjnti
13415712	216.176.188.57	42060	193.184.50.78	80	request	cookie:lycylhirdo
13415716	81.190.187.64	58715	42.93.240.134	80	request	cookie:qquklkz
13415892	107.179.62.197	27430	212.118.227.150	80	reply	username:rkdfrmdjg
13415947	128.32.124.149	10642	98.244.117.10	80	reply	username:ssvaahaxq
13416080	92.130.25.157	44245	29.146.103.99	80	request	cookie:uitswifvhz
13416170	202.134.155.208	5548	4.20.187.226	80	reply	username:gkdnxud
13416218	92.126.192.54	9661	117.21.174.212	80	request	cookie:yigpypoluf
13416330	253.104.111.68	62818	41.249.245.221	80	request	cookie:ubymkebb
13416336	202.242.51.140	24220	251.225.77.4	80	reply	username:rieatz
13416376	3.160.221.248	30394	13.132.191.41	80	reply	username:utneaekyiv
13416413	60.141.42.133	51138	151.156.232.12	80	reply	username:yjsgtw
13416419	112.4.102.78	4507	89.113.224.206	80	request	cookie:jxontvpz
13416420	112.4.102.78	4507	89.113.224.206	80	reply	username:brpzpp
13416517	118.195.110.44	59576	218.37.209.26	80	reply	username:rjlgqqct
13416593	132.57.118.180	60151	43.16.53.176	80	reply	username:oymafa
13416706	255.115.249.21	34583	234.252.236.149	80	reply	username:yaanctt
13416892	147.144.75.149	63523	175.169.247.159	80	request	cookie:azuspkrc
13416967	153.42.23.139	63815	31.114.153.29	80	request	cookie:ovwtb
13416999	249.215.243.93	12539	123.101.80.192	80	reply	username:brpzpp
13417012	139.37.199.165	55446	102.5.241.58	80	request	cookie:xbpvlj
13417043	207.217.165.78	63644	45.17.173.93	80	reply	username:jgyzax
13417133	87.175.101.132	7501	93.127.215.107	80	request	cookie:rkmxjf
13417164	44.27.120.96	32862	242.234.230.19	80	request	cookie:aotxetvcm
13417209	220.241.184.154	48810	198.27.92.33	80	request	cookie:jqxrprug
13417236	238.59.18.177	36846	168.32.50.239	80	request	cookie:yjwzkxdnyd
13417250	23.144.125.23	41335	167.7.48.183	80	request	cookie:ktfjv
13417343	96.34.206.222	27169	52.129.249.204	80	request	cookie:qquklkz
13417344	96.34.206.222	27169	52.129.249.204	80	reply	username:ckqwa
13417347	83.208.87.65	60988	84.144.166.235	80	request	cookie:xcqxzgetm
13417643	237.136.167.176	36680	233.246.7.123	80	request	cookie:imwpcni
13417782	202.242.51.140	18179	202.183.11.12	80	request	cookie:qkzoppfr
13417872	22.141.173.205	51772	127.36.233.174	80	reply	username:bjpsvftw
13418009	18.244.222.203	38477	200.227.7.0	80	reply	username:kheusymyu
13418035	22.141.173.205	52167	181.126.177.225	80	request	cookie:btwznidm
13418057	139.37.199.165	39752	236.47.136.71	80	request	cookie:uarno
13418173	122.94.245.2	27629	216.171.235.173	80	reply	username:knnmzytar
13418270	14.26.246.155	14895	39.94.208.224	80	request	cookie:dkjxmfu
13418296	85.25.106.125	27744	123.151.134.54	80	request	cookie:yhrdvoyqvu
13418341	73.162.195.66	65202	126.141.48.181	80	request	cookie:inuzjmb
13418386	220.35.242.209	22459	214.162.127.35	80	reply	username:bbxextax
13418499	88.45.16.105	16222	233.117.136.12	80	reply	username:hqjhbdsdpo
13418551	153.42.23.139	52736	155.76.163.247	80	request	cookie:fxfgzp
13418560	52.66.205.190	9739	167.101.102.74	80	request	cookie:gkmqxihs
13418672	139.37.199.165	50475	90.183.162.2	80	reply	username:yfqklwy
13418759	18.43.230.214	21069	42.242.29.215	80	reply	username:yeoefe
